Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPY
2017-09-27,23.766115188598633,23.82887077331543,21.883411407470703,61.31731033325195,26.953096389770508,42.97548294067383,20.21800422668457,70.32861328125,41.35868453979492,218.9662628173828
2017-09-28,23.934669494628906,23.849769592285156,21.91748046875,61.28269577026367,26.985275268554688,42.97548294067383,20.29062271118164,70.38924407958984,41.30805587768555,219.2289276123047
2017-09-29,23.934669494628906,23.846294403076172,22.0196590423584,61.464481353759766,27.169158935546875,42.94366455078125,20.275333404541016,70.80509948730469,41.464561462402344,219.9995574951172
2017-10-02,24.195924758911133,23.839319229125977,22.206981658935547,61.88868713378906,27.210535049438477,42.86410140991211,20.30973243713379,71.52413940429688,41.54280090332031,220.95408630371094
2017-10-03,24.29705810546875,23.814945220947266,22.28361701965332,62.15705490112305,27.2748966217041,42.91184997558594,20.252405166625977,71.5068130493164,41.71771240234375,221.42691040039062
2017-10-04,24.305482864379883,23.797531127929688,22.181442260742188,62.139713287353516,27.256507873535156,43.047088623046875,20.454967498779297,71.85332489013672,41.9340705871582,221.6896514892578
2017-10-05,24.452970504760742,23.905485153198242,22.411346435546875,62.28689193725586,27.51854705810547,43.23801803588867,20.435848236083984,71.90531921386719,42.1688232421875,223.00314331054688
2017-10-06,24.398193359375,23.703514099121094,22.436885833740234,62.27823257446289,27.559921264648438,42.808406829833984,20.420568466186523,71.8100357055664,42.21947479248047,222.74923706054688
2017-10-09,24.39397621154785,23.75226593017578,22.351734161376953,62.10508728027344,27.62888526916504,42.689090728759766,20.447324752807617,71.35955047607422,42.085975646972656,222.38145446777344
2017-10-10,24.410837173461914,23.773160934448242,22.453920364379883,62.2003288269043,27.656461715698242,43.0629997253418,20.646059036254883,71.52413940429688,42.0445442199707,222.9681396484375
2017-10-11,24.42347526550293,23.82887077331543,22.411346435546875,62.165687561035156,27.748403549194336,43.1505012512207,20.733970642089844,71.66275787353516,42.06755828857422,223.31838989257812
2017-10-12,24.469833374023438,23.741817474365234,22.241044998168945,62.49467086791992,27.679447174072266,43.333473205566406,20.84098243713379,71.58478546142578,41.78676986694336,222.9856414794922
2017-10-13,24.587820053100586,23.727888107299805,22.249553680419922,62.38212203979492,27.81276512145996,43.41303253173828,20.69574546813965,71.40286254882812,41.98931121826172,223.2571563720703
2017-10-16,24.570960998535156,23.780128479003906,22.394315719604492,62.45137405395508,27.91390037536621,43.4289436340332,20.64988136291504,71.09095764160156,42.0445442199707,223.55482482910156
2017-10-17,24.50775146484375,23.794052124023438,22.28361701965332,62.28689193725586,27.91390037536621,43.269840240478516,20.772184371948242,72.04393768310547,42.06755828857422,223.7124786376953
2017-10-18,24.44875717163086,23.626909255981445,22.402828216552734,62.312862396240234,27.982852935791016,43.21415710449219,20.733970642089844,72.14787292480469,41.952484130859375,223.9313507080078
2017-10-19,24.541458129882812,23.553781509399414,22.419857025146484,62.486019134521484,27.90010643005371,42.98342514038086,20.951810836791992,72.58971405029297,41.952484130859375,223.99270629882812
2017-10-20,24.752155303955078,23.599048614501953,22.683820724487305,63.1612663269043,28.088594436645508,42.8800163269043,20.96710205078125,72.66769409179688,42.053749084472656,225.1485595703125
2017-10-23,24.7058048248291,23.477174758911133,22.666791915893555,62.76302719116211,27.95526885986328,42.84819793701172,20.97856903076172,72.48577117919922,41.76835632324219,224.2728729248047
2017-10-24,24.84486198425293,23.522445678710938,22.828571319580078,63.117977142333984,28.033424377441406,42.6970329284668,20.997676849365234,72.00064086914062,41.869625091552734,224.66702270507812
2017-10-25,24.714231491088867,23.358768463134766,22.69233512878418,62.49467086791992,27.88172149658203,42.57771301269531,20.905956268310547,71.89664459228516,41.70852279663086,223.55482482910156
2017-10-26,25.042911529541016,23.407529830932617,22.820058822631836,62.58124542236328,27.996652603149414,42.60954284667969,20.909778594970703,71.17761993408203,41.85581970214844,223.8437957763672
2017-10-27,24.912282943725586,23.44930648803711,22.803030014038086,62.60720443725586,28.75058364868164,42.243587493896484,21.03972053527832,71.16029357910156,42.53247833251953,225.67401123046875
2017-10-30,24.794292449951172,23.571189880371094,22.709367752075195,62.174346923828125,28.81494140625,41.88559341430664,21.043542861938477,70.39791870117188,42.33914566040039,224.83334350585938
2017-10-31,24.861713409423828,23.647802352905273,22.64975929260254,61.92332458496094,28.93906593322754,42.23562240600586,21.066471099853516,70.2679672241211,42.34375,225.18359375
2017-11-01,24.983919143676758,23.91593360900879,22.683820724487305,61.88868713378906,28.943662643432617,42.3708610534668,20.947998046875,70.44120788574219,42.35755157470703,225.4813690185547
2017-11-02,24.802724838256836,23.846294403076172,22.896692276000977,62.24362564086914,28.957454681396484,42.26744842529297,21.02443504333496,70.12068939208984,42.039939880371094,225.56887817382812
2017-11-03,24.790077209472656,23.91593360900879,22.803030014038086,62.18304443359375,29.187313079833984,42.2754020690918,21.100875854492188,70.70114135742188,42.21026611328125,226.32200622558594
2017-11-06,24.68473243713379,24.4626407623291,22.777484893798828,62.217647552490234,29.251672744750977,41.82193374633789,21.020610809326172,70.48455047607422,42.518653869628906,226.6722412109375
2017-11-07,24.710012435913086,24.431299209594727,22.462430953979492,62.312862396240234,29.265460968017578,42.29130935668945,21.272857666015625,70.6318130493164,42.26549530029297,226.51475524902344
2017-11-08,24.73530387878418,24.312904357910156,22.351734161376953,62.208988189697266,29.426362991333008,42.75273895263672,21.28815269470215,70.79644012451172,42.31151580810547,226.89999389648438
2017-11-09,24.524600982666016,24.386028289794922,22.275100708007812,61.429847717285156,29.191905975341797,42.744781494140625,21.31490135192871,70.80509948730469,42.37595748901367,226.0768280029297
2017-11-10,24.48668098449707,24.257190704345703,22.206981658935547,61.51643371582031,29.191905975341797,43.18233108520508,21.215526580810547,70.34593200683594,42.518653869628906,226.0067596435547
2017-11-13,24.613094329833984,24.117904663085938,22.241044998168945,61.30866622924805,29.182714462280273,43.4289436340332,21.467782974243164,70.41522979736328,42.661346435546875,226.21690368652344
2017-11-14,24.3897647857666,23.727888107299805,22.23253059387207,61.144187927246094,29.12295150756836,43.580101013183594,21.735313415527344,70.12934875488281,42.69819259643555,225.6915283203125
2017-11-15,24.24227523803711,23.459758758544922,22.292133331298828,60.79789352416992,28.90688705444336,43.11869430541992,21.548044204711914,69.93009948730469,42.514060974121094,224.56190490722656
2017-11-16,24.537248611450195,23.365739822387695,22.30064582824707,61.369266510009766,29.311433792114258,43.715335845947266,21.47924041748047,70.65779876708984,42.868492126464844,226.47088623046875
2017-11-17,24.570960998535156,23.480655670166016,22.275100708007812,61.031646728515625,29.12295150756836,43.564186096191406,21.33018684387207,70.38058471679688,43.05722427368164,225.8053436279297
2017-11-20,24.60467529296875,23.424936294555664,22.377288818359375,61.30866622924805,29.233285903930664,43.51646423339844,21.265209197998047,70.0860366821289,43.140071868896484,226.190673828125
2017-11-21,24.73530387878418,23.477174758911133,22.445404052734375,61.75016784667969,29.541292190551758,43.65964889526367,21.322546005249023,70.70114135742188,43.40705490112305,227.67054748535156
2017-11-22,24.667879104614258,23.571189880371094,22.334705352783203,61.819435119628906,29.486122131347656,43.60396957397461,21.322546005249023,70.67514038085938,43.448482513427734,227.46917724609375
2017-11-24,24.794292449951172,23.63735008239746,22.326189041137695,61.819435119628906,29.651622772216797,43.5721549987793,21.35694122314453,70.83973693847656,43.5589714050293,227.9945831298828
2017-11-27,24.646812438964844,23.39708137512207,22.309165954589844,61.92332458496094,29.651622772216797,43.59601593017578,21.448667526245117,70.90038299560547,43.59117126464844,227.88075256347656
2017-11-28,24.92070770263672,23.578149795532227,22.888179779052734,62.86692428588867,29.748167037963867,43.954017639160156,21.548044204711914,71.42017364501953,44.07450485229492,230.19253540039062
2017-11-29,24.95863914489746,23.706998825073242,23.279869079589844,63.420963287353516,29.090768814086914,44.18470764160156,21.559507369995117,71.77535247802734,44.26322937011719,230.05247497558594
2017-11-30,25.097692489624023,24.062183380126953,23.433135986328125,64.50308227539062,29.34821128845215,44.5904426574707,21.63211441040039,72.3125,44.4887809753418,232.0665283203125
2017-12-01,24.891216278076172,24.264156341552734,23.484230041503906,63.70664596557617,29.196508407592773,44.701820373535156,21.559507369995117,72.16524505615234,44.470375061035156,231.5849151611328
2017-12-04,25.148252487182617,24.253705978393555,23.841854095458984,64.24339294433594,28.727598190307617,45.123470306396484,21.43720054626465,71.28156280517578,44.98591995239258,231.30470275878906
2017-12-05,25.0218448638916,24.149242401123047,23.71413230895996,63.69798278808594,28.73678970336914,45.0518798828125,21.165843963623047,71.16029357910156,44.72814178466797,230.47283935546875
2017-12-06,24.874361038208008,23.835844039916992,23.62898063659668,63.793212890625,28.92067527770996,45.33826446533203,21.24610710144043,71.0996322631836,44.438148498535156,230.51657104492188
2017-12-07,25.042911529541016,23.905485153198242,23.705612182617188,64.38188934326172,29.099971771240234,44.90071105957031,21.284320831298828,71.1169662475586,44.553226470947266,231.2434539794922
2017-12-08,25.042911529541016,24.124866485595703,23.850370407104492,64.6589126586914,29.23788070678711,45.02004623413086,21.353116989135742,71.91399383544922,44.76496505737305,232.50442504882812
2017-12-11,25.076623916625977,24.29897689819336,23.790760040283203,64.52906799316406,29.490726470947266,45.012088775634766,21.483060836791992,72.2171859741211,44.86162185668945,233.20501708984375
2017-12-12,25.080839157104492,24.232807159423828,24.0291805267334,64.59830474853516,29.481525421142578,45.02004623413086,21.116153717041016,72.50309753417969,44.880043029785156,233.61651611328125
2017-12-13,25.148252487182617,24.19799041748047,23.73116111755371,64.8493881225586,29.490726470947266,45.274627685546875,21.173484802246094,72.75434875488281,44.9168701171875,233.5902099609375
2017-12-14,24.870145797729492,24.110937118530273,23.5778865814209,64.4078598022461,29.453948974609375,45.07572555541992,21.146732330322266,72.0179443359375,45.054954528808594,232.63575744628906
