,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
mom1m_XLI,0.013262183791969147,0.005625541308152123,0.017556978029957704,0.0159229780527249,0.005489928652271567,0.004002732402660124,0.024084118106440722,0.014391210690232891,0.0012258727143851203
mom1m_XLK,0.0094656654988372,0.0069395357901702375,0.004792918191074154,0.016981153840085552,0.019545579106138685,0.0031569629543565783,0.019438402934031533,0.0334454569333421,0.01797989716117927
mom1m_XLP,0.008937440787395967,0.018384663251276835,0.002858239247137604,0.01857134906715806,0.007068395277874733,0.0011261071721280086,0.009136583202413097,0.02293045959945204,0.0043501603239296145
mom1m_XLU,0.00810430969388593,0.021422122597548873,0.021122113771890865,0.01731786980194595,0.017019707289412194,0.0026779614317138513,0.02427103001073094,0.038240868399856194,0.02755143426766854
mom1m_XLV,0.006863615667493813,0.012202732612170716,0.00759388529078309,0.017213860188099867,0.005598357793331933,0.021006703548440715,0.0005329253334422202,0.006025911932057939,0.017077478990200456
mom1m_XLY,0.015018080312540111,0.02486027259739894,0.004268847599740683,0.0020464565604765735,0.014049337970997796,0.0275713192317627,0.029414693036444225,0.022482147258973382,0.04070484439606957
mom3m_XLB,0.005253396645537875,0.006951041310216142,0.0010483129044913473,0.012233426219803986,0.00970894707085537,0.01382101897947944,0.003963825446495971,0.0013129469749501687,0.0031963377053614763
mom3m_XLE,0.012887195628804596,0.014648616543116099,0.013253130423249335,0.011961179557675262,0.011293251108180026,0.02920872440271801,0.033234960334096834,0.021615588615898223,0.00518468722501148
mom3m_XLF,0.004034899361574498,0.02870471588747211,0.0004315490019385888,0.005370234266915018,0.0215793609162773,0.032128523190209445,0.007521895593899964,0.004135513380173402,0.019626131309452892
mom3m_XLI,0.014393630843050809,0.003926716746289699,0.01943334997138316,0.009871401476315572,0.006799473177129254,0.009202075719033535,0.0039327397324942365,0.0061424509959356515,0.0043939532547566515
mom3m_XLK,0.00826157034905399,0.005787558748646231,0.000604572991704893,0.012048349192022724,0.013875622591913517,0.00096883526848824,0.02350002323001421,0.0234171072010774,0.012053986713934898
mom3m_XLP,0.0025882421315831902,0.010265452637644211,0.006958654550685497,0.0010944637971591555,0.0054972713836534655,0.034726208471531114,0.035964867549854125,0.0036854705941979948,0.009569209554343565
mom3m_XLU,0.02857412412995694,0.010684574074395634,0.0006675421058213202,0.010956399647953648,0.004965226910244403,0.021520689750320898,0.044594256622526605,0.0057454358128125075,0.004799325479483078
mom3m_XLV,0.02084152556318259,0.0422245150632418,0.014856248587173522,0.044426506326501414,0.026826350623221557,0.019671266129203425,0.004225573920591912,0.04274741990860385,0.008551020612754846
mom3m_XLY,0.013549731477219948,0.016304325839533788,0.009650623545128509,0.008656382296451697,0.03023795212567804,0.023151079948504762,0.03319366424587795,0.0031141365047191536,0.08161906978353732
mom6m_XLB,0.004395050194312833,0.026226305115809534,0.0026864915162933293,0.012207965509550748,0.004207931161987624,0.0021507768699254542,0.001867577696867609,0.0073481443052611575,0.0029558091308219225
mom6m_XLE,0.025907130360776194,0.013494075536374679,0.004037743849408462,0.013502736153197657,0.008643463308918053,0.0025409100422321964,0.009002616265476899,0.009311320574436418,0.0031765060781632584
mom6m_XLF,0.006193578202058912,0.00019435349295248246,0.004407926477288444,0.0029498299314308384,0.008098383237916378,0.004877331093704208,0.007204447976749046,0.005727429996001316,0.011007376182346795
mom6m_XLI,0.002822691785608936,0.015230243389882,0.001820700232140202,0.019397269446383564,0.009733167926088122,0.002266455476702756,0.0026117460699340055,0.011739832394207566,0.008058091121971561
mom6m_XLK,0.024569308360547847,0.015848113424876645,0.0011472139140789954,0.006915537133358285,0.0038320751877588,0.0026550566513267914,0.01458352512259452,0.005486043431578054,0.0038326829240004022
mom6m_XLP,0.04995569581447421,0.007204238405846827,0.022528588824498364,0.03570419285086643,0.021973479463212268,0.03843450140214738,0.0020517348398754547,0.021510986940041495,0.01954046299113601
mom6m_XLU,0.013794297658389309,0.00565945670676966,0.0079737706145112,0.01963410195849596,0.03993941655020191,0.004045164274447971,0.016946354600083147,0.008768193106122188,0.03893118258518119
mom6m_XLV,0.01497384355460457,0.004154450331020632,0.012497220058421868,0.020614394942595718,0.00766566375125285,0.013747272158292854,0.010982609516137653,0.015189081336173709,0.008539990227869802
mom6m_XLY,0.00041794891562268267,0.00733038042997647,0.019115290407401928,0.013367069796675884,0.015206798346869665,0.010135444137521958,0.02975717674887225,0.010981175931620594,0.015108537537060587
rs6m_XLB,0.018033042943822315,0.007678543116274861,0.02740468643626604,0.031086046559466906,0.05157539335942309,0.029939206663921296,0.004620866355965957,0.013703586675424899,0.049566371801378635
rs6m_XLE,0.038282205013364844,0.043556943641204986,0.028952792995673365,0.039831914916100636,0.0571888208559067,0.022969407460068723,0.007792199640400238,0.014166021829943599,0.023758799629785395
rs6m_XLF,0.015745970687935748,0.0025717017833667404,0.02653098274202905,0.007271507737192655,0.005184488803656905,0.007556993318644787,0.010233715260856495,0.03987647224785276,0.018418317078330717
rs6m_XLI,0.002123927277470338,0.006448565155817274,0.013911330664225537,0.0027853012526618615,0.008189945809748163,0.010139160678452034,0.011051561822881448,0.012154152110511757,0.021293920432226773
rs6m_XLK,0.002512526615321612,0.003184660279096408,0.01488404346134511,0.002714122656998337,0.016327572713753652,0.03701844498928336,0.0019938167783804576,0.006459983909333375,0.0056581277704394715
rs6m_XLP,0.004234965941804369,0.0016794252417455025,0.005613175903573242,0.003270144715819659,0.01852334841286681,0.012240216174648932,0.0056764860017735185,0.022425922096340943,0.003822243784727715
rs6m_XLU,0.013635354997661471,0.0112141317120842,0.003199384702289664,0.0030479987059136705,0.0014135249011200213,0.019725451499159528,0.008390385003859876,0.004628004813823899,0.00697963050770328
rs6m_XLV,0.004711190515747606,0.005539461924460731,0.02067456530187657,0.008923565246110612,0.003442521438639896,0.019953617403779777,0.003835912601587282,0.006674388719420475,0.011064366977500899
rs6m_XLY,0.011734582860486446,0.01341422218721871,0.005222408060545808,0.024437393160440475,0.0240550021935973,0.00127439432693356,0.0033317537297233115,0.012167035532215606,0.010868857249162932
vol1m_XLB,0.013043415839988073,0.00463709389721905,0.005441285627692939,0.0006696660170243334,0.009427631882257453,0.00019729292105835028,0.022498292824350993,0.019717296186876846,0.013937607584047213
vol1m_XLE,0.016358986382014013,0.010004064641140635,0.01147903416835225,0.03465862470143107,0.025038340631624564,0.0025461807784939836,0.015087710102452606,0.016714695711167325,0.01177202608793046
vol1m_XLF,0.007847355091211164,0.0005657019833194851,0.0031006734533665405,0.001773932885460691,0.005162483845689242,0.0033260588951689453,0.016507294303032355,0.0003473880246511044,0.010444993846516665
vol1m_XLI,0.005555401453004623,0.004184807485193658,0.006645258878240409,0.0024328606470111532,0.0006602570346249371,0.007252310010480969,0.007125283099299843,0.018239648908037275,0.010372807936471497
vol1m_XLK,0.00549758783537182,0.0023569779099161864,0.01463028555317723,0.0026767367260049184,0.007060424136257598,0.0006777382615227141,0.0038621841941489255,0.004383535545540926,0.012769166495384057
vol1m_XLP,0.0016102797841532485,0.006495388101847857,0.0027086472391827997,0.0013158830989040097,0.002420744098304028,0.06913562525400982,0.007560318710804446,0.0032344254883298388,0.02475450517526621
vol1m_XLU,0.002632647826014913,0.007096460418100651,0.007465541087657923,0.0053383149863625865,0.014375050873006317,0.00985545569398552,0.010215198629891696,0.006915750909804512,0.0019168204615344286
vol1m_XLV,0.0010479039863234413,0.007142465663831181,0.003742927467098766,0.0007082308472191054,0.018929879502261864,0.021552425651859684,0.0530898456262728,0.0044896030745295214,0.010399991493627423
vol1m_XLY,0.0032172082780975064,0.004966667295625941,0.006937482638071266,0.001251410825466818,0.015173863836228431,0.01158071335455514,0.011102910041147126,4.797591806261479e-05,0.030619226635288894
vol3m_XLB,0.0016192823319442493,0.0016611016348796058,0.004608681895866106,0.0015642351261159358,0.006782735334973253,0.0025085203417051674,0.001850404973678115,0.004425271997275749,0.005265111498912841
vol3m_XLE,0.03532686125874802,0.009785182119506481,0.012982159075830365,0.007171400902869297,0.0015696548895579464,0.0023104743835624213,0.0013059423468336185,0.0010276194320938885,0.0022490690896859
vol3m_XLF,0.00868789894769335,0.0197669232771778,0.005425030887227795,0.0022827656267757684,0.0020944613517949635,0.01384264484333621,0.02442170766649534,0.013526151353414258,0.009032433176712155
vol3m_XLI,0.0027500408593695005,0.0023962284706746753,0.0008981747038702034,0.0034823878271482878,0.015976239897351294,0.003338776557460025,0.009741200373307099,0.0012532492616178811,0.0037212607545332437
vol3m_XLK,0.006821309140658809,0.003044369788215593,0.0014909471890490003,0.011952509130303452,0.014764177180813225,0.0029155490593409305,0.020892879577541216,0.0004354217579377178,0.0007214251840474722
vol3m_XLP,0.01544275909157136,0.021252394878820732,0.03247485359467301,0.010204636158383282,0.015301831156079635,0.004502559153748811,0.008809721252375275,0.02041581613622956,0.005140158005821242
vol3m_XLU,0.015511454557833789,0.003841739923976462,0.029156656507634257,0.028049569088998576,0.010753465544281913,0.0025955015747598214,0.011033611543313936,0.007235255667662631,0.018024050197026794
vol3m_XLV,0.006283022757730106,0.016047879521063495,0.00342905957294918,0.009384947810943128,0.003304551824604254,0.01145366534682101,0.009567903720895481,0.0014589111263374217,0.0019559376233561736
vol3m_XLY,0.0004927035785256567,0.006128293908851253,0.004740823408415878,0.0006159868900041262,0.01798918961796831,0.0028686451999388562,0.0018835592945567069,0.006044829158738372,0.0006406791046470445
