,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
mom3m_XLK,0.0059430744478656625,0.00525676062649431,0.0014807121537863289,0.006196405198517648,0.005758063149569416,0.0019038494009995257,0.020067154333022273,0.018072736956483454,0.004827752356428443
mom3m_XLP,0.008009255430695082,0.010502221481631505,0.00608224393675063,0.002827670773407057,0.01251747572806993,0.04233760928707026,0.04056248527458201,0.003995142752657687,0.014740763966709486
mom3m_XLU,0.02967025310973138,0.010290485607092077,0.007880337412958441,0.01623855526406467,0.005115925522217116,0.01979799472651037,0.048587910598765195,0.013002669470349533,0.0062131503924147844
mom3m_XLV,0.024726871279986032,0.04492702972081587,0.0201208828810288,0.04263009148855056,0.035313949741310156,0.02072037260700718,0.001291859789674015,0.03600966249522149,0.012298149970455146
mom3m_XLY,0.011117255658502663,0.016161984402138885,0.00885808932211047,0.009891853737394755,0.024254678548012398,0.02624516855132959,0.025332816923301582,0.003980263893743971,0.08451690369124737
mom6m_XLB,0.003370765163777955,0.02506352917163259,0.0008100858925096313,0.009479949204000445,0.00319123739778926,0.0011947468786613269,0.00716846510104628,0.0017007197811591281,0.008009522656695786
mom6m_XLE,0.0204110588178682,0.011617548997468342,0.0109043770154701,0.017268785389525493,0.0104282147158773,0.0036157166045731166,0.013691852316827001,0.015213092230127855,0.008449917825427429
mom6m_XLF,0.006700404611150548,0.003993122427692206,0.0033676043468096124,0.0023371249551532853,0.0005911260705888777,0.008944775016736675,0.007207435913346884,0.0076306948142546805,0.006727014699443328
mom6m_XLI,0.004626222569292458,0.015283252917295008,0.001955176233367625,0.018708464467215517,0.014566631387549869,0.0016280324507768865,0.0028676548651698913,0.0076667593384777775,0.001690570464986066
mom6m_XLK,0.023293807405211062,0.018426471356547278,0.002430782244374107,0.007056453373518908,0.009868165562282474,0.016903076605714478,0.00905944334678966,0.0042888309943036875,0.008081882430340102
mom6m_XLP,0.04615082102726598,0.0016931896345081738,0.01630864900218212,0.02756626319299203,0.02399229081593969,0.04011181279024705,0.0033526478660821203,0.021386648179644516,0.02323273463984776
mom6m_XLU,0.0107993948796196,0.007611401113061013,0.0021163090149867864,0.026483035880179175,0.048045884275220774,0.0026484578375195193,0.01170673810255752,0.005509493842578008,0.03739819852015673
mom6m_XLV,0.016092090009046312,0.0016485566393711576,0.012190576972041544,0.022133295026414562,0.008624501350452939,0.016918459489954667,0.007639232835934799,0.010842252209079835,0.011986168645551454
mom6m_XLY,0.0018368032971662726,0.008736707626996052,0.015136279604869823,0.014995353671853664,0.013444105135425303,0.012397388496613008,0.022274386381345504,0.005776627978883934,0.011328710812405393
rs6m_XLB,0.02887256547013907,0.006322385250961988,0.02554559922261043,0.0241652846734596,0.02504034376695183,0.029492292088208333,0.005702230114762818,0.016169724082649304,0.045385103040177455
rs6m_XLE,0.03824539600971814,0.03832092504526325,0.033284820815830854,0.03827288791009007,0.039821925086435034,0.025895656153832047,0.02098077293335351,0.0282369187546902,0.025165266593219996
rs6m_XLF,0.01337038904462575,0.003994724374963815,0.02605789437559238,0.009014936291809305,0.004575463341887763,0.008254456242666179,0.007716075527333964,0.03845163068896183,0.018947162397939084
rs6m_XLI,0.005692190296430117,0.002771115759276262,0.010074879002874506,0.004768256839393206,0.030274732497121457,0.006682140602347583,0.01163486834794866,0.01472211971436358,0.018493369091912508
rs6m_XLK,0.003407339720358119,0.004492730210272766,0.014628643454221678,0.0015271005675049592,0.022463527867861124,0.02885960325529057,0.010571198324353052,0.008127030915736506,0.005826418698551529
rs6m_XLP,0.014901971484852275,0.004823251326770688,0.004086465570335666,0.0029168279227776202,0.011620337865367012,0.00606039234745488,0.005866602228482403,0.020952420273248534,0.003282264564718671
rs6m_XLU,0.012197777405588774,0.003044596238598262,0.006317731861355946,0.00555591841618013,0.004147832227777603,0.019451668097449297,0.005186811175504434,0.005367578905615918,0.005438335276574375
rs6m_XLV,0.003796808502701959,0.0101625819528026,0.021130041107051595,0.004301418180749634,0.019786990261320355,0.005763288713614107,0.0034998154760273402,0.007868232156247844,0.0037823585535330085
rs6m_XLY,0.012669739026245666,0.01410718851924853,0.009271071164874498,0.021357594468617108,0.022927258600219186,0.006794366053015431,0.006100625051218086,0.014606099044165842,0.011336726518319205
vol1m_XLB,0.012824916354771603,0.006282246922550408,0.0008851271265172496,0.0004420738900530835,0.018353782474991427,0.0008502158617693456,0.02451167122240209,0.017812586939341058,0.012438385842836195
vol1m_XLE,0.014003287906856197,0.004033757486472528,0.007655816425151318,0.022157784655126092,0.005320341801757093,0.006309726999090115,0.013958231164797021,0.01681220797147246,0.009707422733008165
vol1m_XLF,0.008008015397128192,0.0024907638409340845,0.006102112045503989,0.005226496515166541,0.0025093954334665684,0.018238577894956406,0.009566265981157375,0.01170985916962615,0.013003830612787565
vol1m_XLI,0.008124008521782746,0.013042265668367891,0.005674199277387668,0.0035919504046777297,0.0027184543398311983,0.017169373759103324,0.004923391014464191,0.011055630398084406,0.006244393723858764
vol1m_XLK,0.00949090916803662,0.0032083342367191965,0.018172468965838486,0.0061349770352865,0.008685707040239302,0.00037328770837073976,0.0070506550158063236,0.0031665220847108826,0.00862695276649611
vol1m_XLP,0.006291582613931262,0.014405304527565806,0.01282717285164505,0.0032656551324712307,0.002417350386156919,0.06599503956845287,0.005707942894024626,0.005629303118469413,0.010413601849175027
vol1m_XLU,0.0005109378401001874,0.00656439840688915,0.01719668178934432,0.005213896961410588,0.010615544358531138,0.011007511167676926,0.014571330586876341,9.483971895062995e-05,0.01681229520470527
vol1m_XLV,0.0035402920571896354,0.007505335066477193,0.001022185873206547,0.00800800596395884,0.021977420229646792,0.015512769309506663,0.04864438915340394,0.008083764882662513,0.004733047781445396
vol1m_XLY,0.0006746146912191398,0.004963167803461065,0.01371426498061734,0.0002784449247477777,0.005850673213954658,0.00647290291424021,0.0032184592941321573,0.0053256434141484765,0.037759172506088456
vol3m_XLB,0.0013765687352147425,0.0027798271095075323,0.008102603651637006,0.0005616658714274438,0.0023432750766804004,0.005661674802316954,0.0068820051367992395,0.00454682877877488,0.002374508690680524
vol3m_XLE,0.04025602474533794,0.013179635319019296,0.011309799981830706,0.0022929886453995053,0.006024159239650584,0.008129937792616695,0.004818948400154863,0.002571419739743038,0.000248125396954173
vol3m_XLF,0.005666455897699374,0.01845864441275924,0.010313817257983077,0.0024325207984204,0.004159497163874636,0.015733573513622447,0.01900798337986107,0.010708617090385689,0.007601961197957843
vol3m_XLI,0.003113676253481768,0.0035061497221949753,0.0001437090590659018,0.00029099891081174395,0.027864341593934708,0.0136944455050471,0.014128783746966802,0.005996002286397572,0.0008700713775660416
vol3m_XLK,0.0064760238101922015,0.003230211436352388,0.0016851599766953477,0.010062296313367981,0.012713741891576633,0.008720828661481935,0.015873914820381224,0.005794378819810452,0.008054339843500987
vol3m_XLP,0.02297166148506878,0.016186080170259087,0.024095758307890555,0.009267121032206114,0.019742183218149262,0.0035675178247426675,0.005828440855733477,0.013561945963240597,0.001033210847670137
vol3m_XLU,0.018007577483912858,0.00078723060469849,0.028426224475260452,0.03038139386634046,0.007189090306525262,0.004954623554423329,0.011530908541907723,0.004917154174665435,0.02447902067309565
vol3m_XLV,0.007094067504607625,0.014554629134681661,0.0020003589191467967,0.0058542321299153224,0.006191340426959547,0.009152733567822612,0.002898950127875905,0.0014826366612827506,0.0015784951023376393
vol3m_XLY,0.0014609376046146772,0.005407799252621012,0.006014800767435984,0.0012160101953942698,0.018018950599411797,0.0009424733307913307,0.00026658933400907514,0.008638845767184078,0.004187489562247617
