,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
mom1m_XLV,0.0018500440654982216,0.01052977250712506,0.010812438519933801,0.02082785448344453,0.006809359120771934,0.013471827150339857,0.0036990282236734474,0.006521521295121324,0.02006194825313442
mom1m_XLY,0.01563615149115,0.023961509839210107,0.0017447655088350825,0.003860648647962884,0.030694049620479825,0.03870915349918204,0.03684988212986281,0.03026175146288556,0.05097582190293939
mom3m_XLB,0.0036663513019677303,0.012567210148737205,0.005030581768438613,0.015597025639903448,0.009215368675350957,0.010315846019570337,0.0032886022587141853,0.0013824738123762127,0.007565027182005666
mom3m_XLE,0.023522214994955506,0.011990587310866255,0.0032854621669732046,0.010693186392937629,0.013759162379174825,0.02607120947723201,0.02826667934380508,0.0153288325231405,0.0037106224212050303
mom3m_XLF,0.0046660384268835285,0.027287973214121207,0.009073225166317492,0.0055877226874356655,0.028235995133683005,0.011049834606368505,0.005993791581467274,0.005058039877091025,0.012114615083077379
mom3m_XLI,0.014064661970681114,0.007145615436506548,0.020942374551297917,0.00886248546282571,0.0014081367170465373,0.001907288025033348,0.0034139744475963608,0.0033340976518013597,0.008217797665315647
mom3m_XLK,0.004832822360500533,0.004681108098557767,0.0030226207566437864,0.005768497517153557,0.011871995857679628,0.0007544842457255252,0.02072338898254043,0.012974237358736552,0.010938752222370887
mom3m_XLP,0.0039395869497645675,0.014858771480955468,0.0037828139835214734,0.004345903549148459,0.016168913872288294,0.034843435844790174,0.042813237991683246,0.00896365642763622,0.01292152088578237
mom3m_XLU,0.026954769573619274,0.008357468486650284,0.004759963800889475,0.009587445000679123,0.01164111323013608,0.01973833781505466,0.05556323126656615,0.004483737356221723,0.004140912864862982
mom3m_XLV,0.023362511322511253,0.04143072871898199,0.015144684410133828,0.05537229806006046,0.04581273009511609,0.01891867772363905,0.0011384081353373306,0.04466417738738955,0.007552761832159342
mom3m_XLY,0.018643185172443063,0.01618789356262864,0.00603739948752665,0.005387046564252024,0.028084322005382283,0.02865259530320366,0.025846990116290706,0.009845692197369018,0.0823907061891479
mom6m_XLB,0.0015625358794694524,0.02484152953334038,0.0007701151488985946,0.007737905097815371,0.0009218128094568955,0.0009548205007242198,0.005244276798428077,0.004084495453687433,0.003992748426639936
mom6m_XLE,0.0274604517963994,0.01269814146760261,0.009326928684085477,0.013044884478453382,0.005946267924570367,0.0027766411246421675,0.006806013369021216,0.014699723060536797,0.011215512881074273
mom6m_XLF,0.002428257003190963,0.00577973183144881,0.0023545157471774533,0.002714795096019774,0.0004374158513912033,0.008163218198972122,0.0072093345793998965,0.009146327975688798,0.01135190462123674
mom6m_XLI,0.0035356647428811945,0.013901030045654511,0.000510902620303694,0.01625178927812177,0.013497036977263384,0.0008105529994908975,0.0012597172926849265,0.0019821461861504845,0.000968332269334322
mom6m_XLK,0.02263498433560863,0.019194573320550794,0.00431946362579419,0.00035189984882961735,0.02060708008138488,0.01628862426887603,0.007900506873767827,0.0020176778297047557,0.00694903189397554
