Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2024-04-19,87.27149200439453,91.9472427368164,39.76080322265625,118.70524597167969,191.1986846923828,72.55390930175781,63.48944854736328,136.74278259277344,168.26385498046875
2024-04-22,87.35978698730469,92.54750061035156,40.2432861328125,119.6019058227539,192.9067840576172,73.24591827392578,64.0716552734375,137.26437377929688,169.0072479248047
2024-04-23,86.6043930053711,93.0606460571289,40.499305725097656,121.26715087890625,195.7668914794922,73.45059204101562,64.37245178222656,139.05548095703125,171.0193634033203
2024-04-24,86.66324615478516,93.12841033935547,40.48945617675781,120.30150604248047,196.66065979003906,74.00614929199219,64.7605972290039,138.62246704101562,172.6548309326172
2024-04-25,87.28130340576172,93.55439758300781,40.253135681152344,120.66608428955078,196.23362731933594,73.8307113647461,64.93524932861328,137.6973876953125,172.80349731445312
2024-04-26,87.82086181640625,92.6927261352539,40.194053649902344,120.8631591796875,198.44821166992188,73.67475891113281,64.22691345214844,137.7367706298828,174.3596649169922
2024-04-29,88.55663299560547,93.32205200195312,40.134971618652344,121.671142578125,199.30226135253906,73.90869140625,65.10021209716797,138.1992950439453,178.4136199951172
2024-04-30,86.94775390625,90.54338836669922,39.741111755371094,119.73985290527344,194.91282653808594,73.58704376220703,64.7605972290039,138.1008758544922,174.0722198486328
2024-05-01,87.3990249633789,89.10081481933594,39.741111755371094,119.44425201416016,192.91671752929688,73.11920928955078,65.50775909423828,138.34690856933594,172.98193359375
2024-05-02,86.94775390625,89.61394500732422,39.83957290649414,120.13399505615234,195.69737243652344,73.7332534790039,65.85708618164062,138.2484893798828,175.16253662109375
2024-05-03,87.83067321777344,89.62362670898438,39.928192138671875,120.97154998779297,201.1494140625,73.95741271972656,66.38107299804688,138.59292602539062,176.342041015625
2024-05-06,88.36042022705078,90.33039855957031,40.44021987915039,122.1933822631836,203.512939453125,73.99639892578125,66.7206802368164,139.15386962890625,178.2252960205078
2024-05-07,89.41011047363281,90.24325561523438,40.57807159423828,122.52840423583984,202.84756469726562,74.80537414550781,67.47754669189453,140.3052978515625,176.94667053222656
2024-05-08,88.99808502197266,90.13675689697266,40.72577667236328,122.52840423583984,203.42356872558594,74.58120727539062,68.18589782714844,139.8230743408203,176.28256225585938
2024-05-09,89.98892974853516,91.34696960449219,41.03102111816406,123.75022888183594,203.36399841308594,75.22447967529297,69.22415924072266,141.02369689941406,177.48190307617188
